"Sigla Provincia";"Denominazione Provincia";"Codice ISTAT Comune";"Denominazione Comune";"Gestore Edificio";"Edifici Attivo (SI-NO)";"Codice Edificio";"Codice Istituzione Scolastica";"Codice Plesso Scolastico";"Denominazione Plesso Scolastico";"Via Piazza";"Denominazione Strada";"Civico";"Tipologia Scuola";"Latitudine";"Longitudine";"Spazi Didattici";"Auditorium Aula Magna";"Mensa";"Palestra Piscina";"Spazi Amministrativi";"Proprietario Edificio"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382431";"VEIC86000B";"VEIC86000B";"IC - Daniela Furlan";"Via";"Buonnarroti";"48";"ISTITUTO COMPRENSIVO";"45.493772";"12.164619";"1";"1";"0";"1";"1";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382435";"VEIC86000B";"VEAA86004B";"Infanzia - Fornase";"Via";"Fornase";"51a";"INFANZIA";"45.477967";"12.162468";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382435";"VEIC86000B";"VEEE86004L";"Primaria - Antonio Vivaldi";"Via";"Fornase";"51a";"PRIMARIA";"45.477967";"12.162468";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382441";"VEIC86000B";"VEAA86004B";"Infanzia - Fornase";"Via";"Fornase";"53d";"INFANZIA";"45.477414";"12.162333";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382441";"VEIC86000B";"VEEE86004L";"Primaria - Antonio Vivaldi";"Via";"Fornase";"53d";"PRIMARIA";"45.477414";"12.162333";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382459";"VEIC861007";"VEMM861018";"Sec. I - Giambattista Vico";"Via";"XX Settembre";"7";"SECONDARIA PRIMO GRADO";"45.492820";"12.165486";"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382459";"VEMM13500L";"VECT70400X";"CTP - Spinea";"Via";"XX Settembre";"7";"CPIA - CENTRO TERRITORIALE";"45.492820";"12.165486";"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382462";"VEIC86000B";"VEAA860029";"Infanzia - Hans Christian Andersen";"Via";"Rossignago";"40";"INFANZIA";"45.495356";"12.165486";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382463";"VEIC86000B";"VEEE86002E";"Primaria - Andrea Mantegna";"Via";"Botticelli";"4";"PRIMARIA";"45.482421";"12.177039";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382465";"VEIC861007";"VEAA861036";"Infanzia - Italo Calvino";"Via";"Don Egidio Carraro";"n.c.";"INFANZIA";"45.481816";"12.139286";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382466";"VEIC861007";"VEEE86102A";"Primaria - Marco Polo";"Via";"Marco Polo";"4";"PRIMARIA";"45.498574";"12.149916";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382468";"VEIC861007";"VEAA861014";"Infanzia - Gianni Rodari";"Via";"Marco Polo";"2";"INFANZIA";"45.498068";"12.150717";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382469";"VEIC861007";"VEEE861019";"Primaria - Anna Frank";"Via";"Fregene";"15";"PRIMARIA";"45.488812";"12.155084";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382469";"VEIC861007";"VEIC861007";"IC - Margherita Hack";"Via";"Fregene";"15";"ISTITUTO COMPRENSIVO";"45.488812";"12.155084";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027038";"Spinea";"COMUNE";"SI";"0270382470";"VEIC861007";"VEAA861025";"Infanzia - Bruno Munari";"Via";"LIGNANO";"1";"INFANZIA";;;"1";"0";"0";"0";"0";
"VE";"Venezia";"027039";"Stra";"COMUNE";"SI";"0270390651";"VEIC86400P";"VEMM86401Q";"Sec. I - Giuseppe Baldan";"Via";"Loredan";"51";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027039";"Stra";"COMUNE";"SI";"0270390652";"VEIC86400P";"VEAA86402L";"Infanzia - L`Albero delle Farfalle";"Via";"G. MATTEOTTI";"1";"INFANZIA";;;"1";"0";"1";"1";"1";"Comune"
"VE";"Venezia";"027039";"Stra";"COMUNE";"SI";"0270390652";"VEIC86400P";"VEEE86401R";"Primaria - Don Luigi Orione";"Via";"G. MATTEOTTI";"1";"PRIMARIA";;;"1";"0";"1";"1";"1";"Comune"
"VE";"Venezia";"027039";"Stra";"COMUNE";"SI";"0270390653";"VEIC86400P";"VEEE86402T";"Primaria - Don Lorenzo Milani";"Via";"Loredan";"49";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027039";"Stra";"COMUNE";"SI";"0270390655";"VEIC86400P";"VEIC86400P";"IC - Alvise Pisani";"Via";"Loredan";"51";"ISTITUTO COMPRENSIVO";;;"0";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027039";"Stra";"COMUNE";"SI";"0270390656";"VEIC86400P";"VEIC86400P";"IC - Alvise Pisani";"Via";"Loredan";"51";"ISTITUTO COMPRENSIVO";;;"0";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027040";"Teglio Veneto";"COMUNE";"SI";"0270400645";"VEIC811006";"VEAA811013";"Infanzia - San Giorgio Martire";"Via";"IV Novembre";"5";"INFANZIA";"45.818474";"12.885616";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027040";"Teglio Veneto";"COMUNE";"SI";"0270400646";"VEIC811006";"VEEE81104B";"Primaria - Alessandro Manzoni";"Via";"Chiesa";"41";"PRIMARIA";"45.816445";"12.88588";"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027041";"Torre di Mosto";"COMUNE";"SI";"0270412750";"VEIC80500V";"VEMM805021";"Sec. I - Giacomo Leopardi";"Via";"G. Leopardi";"S.N.C.";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027041";"Torre di Mosto";"COMUNE";"SI";"0270412751";"VEIC80500V";"VEAA80502R";"Infanzia - Staffolo";"Via";"Staffolo";"n.c.";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027041";"Torre di Mosto";"COMUNE";"SI";"0270412752";"VEIC80500V";"VEEE805011";"Primaria - Torre di Mosto";"Via";"Asilo";"n.c.";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"NO";"0270422302";;;;"Via";"Roma";"21";;;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"NO";"0270423524";;;;"Via";"PARCO FERROVIARIO";"82";;;;"1";"1";"0";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"NO";"0270423526";;;;"Via";"PARCO FERROVIARIO";"82";;;;"1";"1";"0";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"NO";"0270423549";;;;"Sestiere";"Santa Croce";"1882";;;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"NO";"0270423557";;;;"Sestiere";"Castello";"1808";;;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"NO";"0270423560";;;;"Via";"SAN MARTINO DESTRO";"107";;;;"1";"1";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"NO";"0270423565";;;;"Sestiere";"SCARPA";"0";;;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"NO";"0270423841";;;;"Via";"OROBONI";"8";;;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"NO";"0270423874";;;;"Sestiere";"CANNAREGIO";"4760/a";;;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"NO";"0270423878";;;;"Via";"SANDRO GALLO";"34";;;;"1";"0";"0";"0";"0";
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423472";"VEIC875005";"VEEE875017";"Primaria - Jacopo Tintoretto";"Via";"MONTE BERICO";"16";"PRIMARIA";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423473";"VEIC84400D";"VEEE84402L";"Primaria - Enrico Toti";"Strada";"DEL RIGO";"36";"PRIMARIA";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423474";"VEIC84400D";"VEAA84401A";"Infanzia - Angolo Azzurro";"Strada";"DEL RIGO";"31";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423475";"VEIC875005";"VEAA875012";"Infanzia - Margotti";"Via";"DE NICOLA";"2";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423476";"VEIC87300D";"VEAA87302B";"Infanzia - Gianni Rodari";"Via";"BUOZZI";"4";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423477";"VEIC87300D";"VEEE87302L";"Primaria - Francesco Baracca";"Via";"PORTO CAVERGNAGO";"1";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423478";"VEIC87300D";"VEAA87301A";"Infanzia - Il Piccolo Principe";"Via";"SFORZA";"7";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423479";"VEIC82700Q";"VEEE82703X";"Primaria - Via Castellana";"Via";"Castellana";"246";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423480";"VEIC87300D";"VEEE87301G";"Primaria - Leonardo Da Vinci";"Via";"BISSUOLA";"95";"PRIMARIA";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423481";"VEIC847001";"VEAA84701T";"Infanzia - Via Ivancich";"Via";"IVANCICH";"20";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423482";"VEIC875005";"VEEE875028";"Primaria - Santa Maria Goretti";"Via";"SANTA MARIA GORETTI";"4";"PRIMARIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423483";"VEIC874009";"VEEE87402C";"Primaria - Tiziano Vecellio";"Via";"Giardino";"16";"PRIMARIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423484";"VEIC82700Q";"VEEE827063";"Primaria - Ex Villa Medico";"Via";"Castellana";"154";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423484";"VEIC82700Q";"VEIC82700Q";"IC - Giulio Cesare Parolari";"Via";"Castellana";"154";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423485";"VEIC82700Q";"VEEE827041";"Primaria - Giulio Cesare Parolari";"Via";"ZANDOMENEGHI";"1";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423486";"VEIC874009";"VEEE87404E";"Primaria - Lombardo Radice";"Via";"QUARTIERE S. GIUSEPPE";"1";"PRIMARIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423487";"VEIC874009";"VEEE87403D";"Primaria - Giacomo Leopardi";"Via";"S.MARCO";"67";"PRIMARIA";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423487";"VEIC874009";"VEIC874009";"IC - Viale San Marco";"Via";"S.MARCO";"67";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423488";"VEIC845009";"VEAA845016";"Infanzia - Mary Poppins";"Via";"VOLPI";"22";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423489";"VEIC847001";"VEAA84702V";"Infanzia - Via Perlan";"Via";"PERLAN";"33";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423489";"VEIC847001";"VEEE847035";"Primaria - Santa Barbara";"Via";"PERLAN";"33";"PRIMARIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423490";"VEIC846005";"VEAA846023";"Infanzia - Francesco Querini";"Via";"CATALANI";"5";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423490";"VEIC846005";"VEEE846017";"Primaria - Francesco Querini";"Via";"CATALANI";"5";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423491";"VEIC847001";"VEEE847013";"Primaria - Cristoforo Colombo";"Via";"DEL BOSSO";"23";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423491";"VEIC847001";"VEIC847001";"IC - Cristoforo Colombo";"Via";"DEL BOSSO";"23";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423493";"VEIC847001";"VEEE847024";"Primaria - Via Asseggiano";"Via";"ASSEGGIANO";"163";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423494";"VEIC87200N";"VEAA87202G";"Infanzia - Giulio Cesare";"Via";"PADRE KOLBE";"7";"INFANZIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423494";"VEIC87200N";"VEEE87202R";"Primaria - Silvio Pellico";"Via";"PADRE KOLBE";"7";"PRIMARIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423495";"VEIC84400D";"VEIC84400D";"IC - Silvio Trentin";"Via";"CAVALLETTO";"16";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423495";"VEIC84400D";"VEMM84401E";"Sec. I - Silvio Trentin";"Via";"CAVALLETTO";"16";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423497";"VEIC846005";"VEIC846005";"IC - Francesco Querini";"Via";"CATALANI";"9";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423497";"VEIC846005";"VEMM846016";"Sec. I - Salvo D`Acquisto";"Via";"CATALANI";"9";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423498";"VEIC87300D";"VEEE87303N";"Primaria - Via Virgilio";"Via";"Virgilio";"1";"PRIMARIA";;;"1";"0";"0";"0";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423498";"VEIC87300D";"VEIC87300D";"IC - Leonardo Da Vinci";"Via";"Virgilio";"1";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423499";"VEIC87300D";"VEMM87301E";"Sec. I - Giuseppe Di Vittorio";"Via";"TEVERE";"93";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423500";"VEIC87300D";"VEMM87301E";"Sec. I - Giuseppe Di Vittorio";"Via";"TEVERE";"93";"SECONDARIA PRIMO GRADO";;;"0";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423501";"VEIC875005";"VEMM875016";"Sec. I - Lazzaro Spallanzani";"Via";"METAURO";"45";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423502";"VEIC875005";"VEIC875005";"IC - Lazzaro Spallanzani";"Via";"CIMA D`ASTA";"6";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423502";"VEIC875005";"VEMM875016";"Sec. I - Lazzaro Spallanzani";"Via";"CIMA D`ASTA";"6";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423503";"VEIC874009";"VEEE87402C";"Primaria - Tiziano Vecellio";"Via";"SPALTI";"28";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423505";"VEIC874009";"VEAA874016";"Infanzia - 8 Marzo";"Viale";"S. MARCO";"182";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423506";"VEIC846005";"VEAA846012";"Infanzia - Archimede Pitagorico";"Via";"MONTEVERDI";"2";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423507";"VEIC81000A";"VEEE81001C";"Primaria - Don Lorenzo Milani";"Piazzale";"ZENDRINI";"36";"PRIMARIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423508";"VEIC83400V";"VEEE834022";"Primaria - Carlo Collodi";"Via";"TRIESTINA";"140";"PRIMARIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423509";"VEIC81000A";"VEAA810017";"Infanzia - Girasole";"Via";"SABBADINO";"14";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423510";"VEIC83400V";"VEEE834044";"Primaria - Goffredo Mameli";"Piazza";"POMIATO";"10";"PRIMARIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423511";"VEIC83400V";"VEAA83401Q";"Infanzia - Elena Lucrezia Cornaro";"Via";"MONTE FADALTO";"23";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423512";"VEIC847001";"VEMM847012";"Sec. I - Via dell`Edera";"Via";"DELL`EDERA";"2";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423513";"VEIC847001";"VEMM847012";"Sec. I - Via dell`Edera";"Via";"DELL`EDERA";"2";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423514";"VEIC83400V";"VEEE834044";"Primaria - Goffredo Mameli";"Piazza";"POMIATO";"10";"PRIMARIA";;;"0";"0";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423515";"VEIC87200N";"VEAA87201E";"Infanzia - Cesare Battisti";"Via";"CAPPUCCINA";"74";"INFANZIA";;;"1";"0";"0";"0";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423515";"VEIC87200N";"VEEE87201Q";"Primaria - Cesare Battisti";"Via";"CAPPUCCINA";"74";"PRIMARIA";;;"1";"0";"0";"0";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423515";"VEIC87200N";"VEIC87200N";"IC - Giulio Cesare";"Via";"CAPPUCCINA";"74";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423515";"VEMM11300Q";"VECT703004";"CTP - Mestre";"Via";"CAPPUCCINA";"74";"CPIA - CENTRO TERRITORIALE";;;"1";"0";"0";"0";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423516";"VEIC83400V";"VEAA83401Q";"Infanzia - Elena Lucrezia Cornaro";"Via";"MONTE CERVINO";"40";"INFANZIA";;;"1";"1";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423516";"VEIC83400V";"VEEE834033";"Primaria - Valeri";"Via";"MONTE CERVINO";"40";"PRIMARIA";;;"1";"1";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423517";"VEIC81000A";"VEAA810028";"Infanzia - Arcobaleno";"Piazzale";"S.BENEDETTO";"1";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423518";"VEIC81000A";"VEEE81002D";"Primaria - Giovanni Pascoli";"Via";"Passo Campalto";"3/G";"PRIMARIA";;;"1";"1";"1";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423518";"VEIC81000A";"VEIC81000A";"IC - Antonio Gramsci";"Via";"Passo Campalto";"3/G";"ISTITUTO COMPRENSIVO";;;"1";"1";"1";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423518";"VEIC81000A";"VEMM81001B";"Sec. I - Antonio Gramsci";"Via";"Passo Campalto";"3/G";"SECONDARIA PRIMO GRADO";;;"1";"1";"1";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423519";"VEIC87100T";"VEAA87101P";"Infanzia - Gianni Rodari";"Via";"PARCO FERROVIARIO";"84";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423520";"VEIC83400V";"VEMM83401X";"Sec. I - Giuseppe Volpi";"Via";"PASSO SAN BOLDO";"26";"SECONDARIA PRIMO GRADO";;;"1";"1";"0";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423521";"VEIC870002";"VEAA87001V";"Infanzia - Giovanni Paolo I";"Piazzale";"SIRTORI";"6";"INFANZIA";;;"1";"0";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423522";"VEIC87100T";"VEEE87101X";"Primaria - Cesco Baseggio";"Via";"Trieste";"203";"PRIMARIA";;;"1";"1";"1";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423522";"VEIC87100T";"VEIC87100T";"IC - Cesco Baseggio";"Via";"Trieste";"203";"ISTITUTO COMPRENSIVO";;;"1";"1";"1";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423525";"VEIC870002";"VEEE870014";"Primaria - Filippo Grimani";"Via";"B. CANAL";"5";"PRIMARIA";;;"1";"1";"1";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423527";"VEIC870002";"VEEE870014";"Primaria - Filippo Grimani";"Via";"B. CANAL";"5";"PRIMARIA";;;"1";"1";"1";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423527";"VEIC870002";"VEIC870002";"IC - Filippo Grimani";"Via";"B. CANAL";"5";"ISTITUTO COMPRENSIVO";;;"1";"1";"1";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423528";"VEIC870002";"VEMM870013";"Sec. I - Luigi Einaudi";"Via";"B. CANAL";"20";"SECONDARIA PRIMO GRADO";;;"1";"1";"1";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423528";"VEMM12800D";"VECT702008";"CTP - Marghera";"Via";"B. CANAL";"20";"CPIA - CENTRO TERRITORIALE";;;"1";"1";"1";"1";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423529";"VEIC87100T";"VEEE871021";"Primaria - Capuozzo";"Via";"OMERO SCATTOLIN";"4";"PRIMARIA";;;"1";"1";"1";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423530";"VEIC87100T";"VEEE871032";"Primaria - Fratelli Bandiera";"Via";"MORANZANI";"2";"PRIMARIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423531";"VEIC870002";"VEAA87002X";"Infanzia - Carlo Collodi";"Piazzale";"MARTIRI GIULIANI E DALMATI DELLE F";"1";"INFANZIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423531";"VEIC870002";"VEEE870025";"Primaria - Mario Licio Visintini";"Piazzale";"MARTIRI GIULIANI E DALMATI DELLE F";"1";"PRIMARIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423532";"VEIC87100T";"VEEE871043";"Primaria - San Giovanni Bosco";"Via";"ORTOLAN";"17";"PRIMARIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423533";"VEIC87100T";"VEEE871032";"Primaria - Fratelli Bandiera";"Via";"MORANZANI";"2";"PRIMARIA";;;"1";"0";"1";"1";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423534";"VEIC840006";"VEEE840029";"Primaria - Pier Luigi Penzo";"Via";"BUONO DI MALAMOCCO";"8";"PRIMARIA";;;"1";"0";"1";"0";"1";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423535";"VEIC840006";"VEEE840018";"Primaria - Giovanni XXIII";"Via";"MALAMOCCO";"12";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VE";"Venezia";"027042";"Venezia";"COMUNE";"SI";"0270423536";"VEIC845009";"VEEE84501B";"Primaria - Fabio Filzi";"Via";"VOLPI";"20";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
